time[s],m_in
652821,8.99712839663413e-05
652822,8.99712839736119e-05
652823,8.99712839808817e-05
652824,8.99712839881522e-05
652825,8.99712839954225e-05
652826,8.99712840026933e-05
652827,8.99712840099635e-05
652828,8.9971284017233e-05
652829,8.9971284024503e-05
652830,8.99712840317735e-05
652831,8.99712840390433e-05
652832,8.99712840463124e-05
652833,8.99712840535821e-05
652834,8.99712840608517e-05
652835,8.99712840681218e-05
652836,8.99712840753912e-05
652837,8.99712840826599e-05
652838,8.99712840899292e-05
652839,8.99712840971983e-05
652840,8.9971284104468e-05
652841,8.9971284111737e-05
652842,8.99712841190053e-05
652843,8.99712841262741e-05
652844,8.99712841335429e-05
652845,8.99712841408122e-05
652846,8.99712841480808e-05
652847,8.99712841553486e-05
652848,8.9971284162617e-05
652849,8.9971284169886e-05
652850,8.99712841771543e-05
652851,8.99712841844218e-05
652852,8.99712841916899e-05
652853,8.99712841989579e-05
652854,8.99712842062265e-05
652855,8.99712842134943e-05
652856,8.99712842207614e-05
652857,8.9971284228029e-05
652858,8.99712842352966e-05
652859,8.99712842425648e-05
652860,8.99712842498322e-05
652861,8.99712842570989e-05
652862,8.99712842643662e-05
652863,8.99712842716333e-05
652864,8.9971284278901e-05
652865,8.9971284286168e-05
652866,8.99712842934343e-05
652867,8.99712843007012e-05
652868,8.99712843079686e-05
652869,8.99712843152352e-05
652870,8.99712843225012e-05
652871,8.99712843297677e-05
652872,8.99712843370341e-05
652873,8.99712843443011e-05
652874,8.99712843515674e-05
652875,8.99712843588329e-05
652876,8.9971284366099e-05
652877,8.9971284373365e-05
652878,8.99712843806315e-05
652879,8.99712843878974e-05
652880,8.99712843951625e-05
652881,8.99712844024282e-05
652882,8.99712844096938e-05
652883,8.99712844169599e-05
652884,8.99712844242253e-05
652885,8.997128443149e-05
652886,8.99712844387553e-05
652887,8.99712844460211e-05
652888,8.99712844532862e-05
652889,8.99712844605506e-05
652890,8.99712844678155e-05
652891,8.99712844750804e-05
652892,8.99712844823458e-05
652893,8.99712844896104e-05
652894,8.99712844968744e-05
652895,8.99712845041389e-05
652896,8.99712845114033e-05
652897,8.99712845186683e-05
652898,8.99712845259326e-05
652899,8.99712845331961e-05
652900,8.99712845404602e-05
652901,8.99712845477242e-05
652902,8.99712845549888e-05
652903,8.99712845622526e-05
652904,8.99712845695158e-05
652905,8.99712845767794e-05
652906,8.9971284584043e-05
652907,8.99712845913072e-05
652908,8.99712845985706e-05
652909,8.99712846058333e-05
652910,8.99712846130966e-05
652911,8.99712846203604e-05
652912,8.99712846276235e-05
652913,8.99712846348859e-05
652914,8.99712846421489e-05
652915,8.99712846494117e-05
652916,8.99712846566751e-05
652917,8.99712846639378e-05
652918,8.99712846711997e-05
652919,8.99712846784623e-05
652920,8.99712846857247e-05
652921,8.99712846929877e-05
652922,8.997128470025e-05
652923,8.99712847075115e-05
652924,8.99712847147736e-05
652925,8.99712847220356e-05
652926,8.99712847292982e-05
652927,8.99712847365601e-05
652928,8.99712847438212e-05
652929,8.99712847510829e-05
652930,8.99712847583451e-05
652931,8.99712847656067e-05
652932,8.99712847728674e-05
652933,8.99712847801288e-05
652934,8.99712847873901e-05
652935,8.99712847946519e-05
652936,8.9971284801913e-05
652937,8.99712848091734e-05
652938,8.99712848164343e-05
652939,8.99712848236952e-05
652940,8.99712848309566e-05
652941,8.99712848382173e-05
652942,8.99712848454773e-05
652943,8.99712848527378e-05
652944,8.99712848599983e-05
652945,8.99712848672593e-05
652946,8.99712848745195e-05
652947,8.99712848817791e-05
652948,8.99712848890392e-05
652949,8.99712848962999e-05
652950,8.99712849035598e-05
652951,8.99712849108191e-05
652952,8.99712849180788e-05
652953,8.99712849253385e-05
652954,8.99712849325988e-05
652955,8.99712849398583e-05
652956,8.99712849471171e-05
652957,8.99712849543765e-05
652958,8.99712849616358e-05
652959,8.99712849688956e-05
652960,8.99712849761547e-05
652961,8.99712849834131e-05
652962,8.99712849906721e-05
652963,8.99712849979309e-05
652964,8.99712850051904e-05
652965,8.99712850124491e-05
652966,8.99712850197071e-05
652967,8.99712850269656e-05
652968,8.99712850342247e-05
652969,8.9971285041483e-05
652970,8.99712850487407e-05
652971,8.99712850559989e-05
652972,8.9971285063257e-05
652973,8.99712850705157e-05
652974,8.99712850777736e-05
652975,8.99712850850309e-05
652976,8.99712850922887e-05
652977,8.99712850995464e-05
652978,8.99712851068046e-05
652979,8.99712851140622e-05
652980,8.9971285121319e-05
652981,8.99712851285763e-05
652982,8.99712851358337e-05
652983,8.99712851430915e-05
652984,8.99712851503486e-05
652985,8.9971285157605e-05
652986,8.9971285164862e-05
652987,8.99712851721195e-05
652988,8.99712851793763e-05
652989,8.99712851866324e-05
652990,8.9971285193889e-05
652991,8.99712852011455e-05
652992,8.99712852084026e-05
652993,8.9971285215659e-05
652994,8.99712852229147e-05
652995,8.99712852301709e-05
652996,8.9971285237427e-05
652997,8.99712852446837e-05
652998,8.99712852519396e-05
652999,8.99712852591949e-05
653000,8.99712852664507e-05
653001,8.99712852737064e-05
653002,8.99712852809627e-05
653003,8.99712852882182e-05
653004,8.9971285295473e-05
653005,8.99712853027284e-05
653006,8.99712853099844e-05
653007,8.99712853172396e-05
653008,8.99712853244941e-05
653009,8.99712853317491e-05
653010,8.99712853390041e-05
653011,8.99712853462596e-05
653012,8.99712853535144e-05
653013,8.99712853607685e-05
653014,8.99712853680231e-05
653015,8.99712853752777e-05
653016,8.99712853825328e-05
653017,8.99712853897872e-05
653018,8.99712853970408e-05
653019,8.99712854042951e-05
653020,8.99712854115492e-05
653021,8.99712854188039e-05
653022,8.99712854260579e-05
653023,8.99712854333112e-05
653024,8.9971285440565e-05
653025,8.99712854478193e-05
653026,8.9971285455073e-05
653027,8.99712854623259e-05
653028,8.99712854695794e-05
653029,8.99712854768327e-05
653030,8.99712854840867e-05
653031,8.99712854913399e-05
653032,8.99712854985924e-05
653033,8.99712855058455e-05
653034,8.99712855130985e-05
653035,8.9971285520352e-05
653036,8.99712855276048e-05
653037,8.99712855348569e-05
653038,8.99712855421096e-05
653039,8.99712855493621e-05
653040,8.99712855566152e-05
653041,8.99712855638677e-05
653042,8.99712855711193e-05
653043,8.99712855783715e-05
653044,8.99712855856243e-05
653045,8.99712855928764e-05
653046,8.99712856001277e-05
653047,8.99712856073796e-05
653048,8.99712856146315e-05
653049,8.99712856218838e-05
653050,8.99712856291355e-05
653051,8.99712856363864e-05
653052,8.99712856436379e-05
653053,8.99712856508893e-05
653054,8.99712856581413e-05
653055,8.99712856653925e-05
653056,8.9971285672643e-05
653057,8.99712856798941e-05
653058,8.99712856871451e-05
653059,8.99712856943966e-05
653060,8.99712857016474e-05
653061,8.99712857088975e-05
653062,8.99712857161482e-05
653063,8.99712857233994e-05
653064,8.99712857306499e-05
653065,8.99712857378997e-05
653066,8.997128574515e-05
653067,8.99712857524002e-05
653068,8.9971285759651e-05
653069,8.99712857669011e-05
653070,8.99712857741505e-05
653071,8.99712857814004e-05
653072,8.99712857886502e-05
653073,8.99712857959006e-05
653074,8.99712858031503e-05
653075,8.99712858103992e-05
653076,8.99712858176487e-05
653077,8.99712858248981e-05
653078,8.99712858321481e-05
653079,8.99712858393973e-05
653080,8.99712858466459e-05
653081,8.99712858538949e-05
653082,8.99712858611446e-05
653083,8.99712858683935e-05
653084,8.99712858756417e-05
653085,8.99712858828904e-05
653086,8.99712858901391e-05
653087,8.99712858973883e-05
653088,8.99712859046368e-05
653089,8.99712859118846e-05
653090,8.99712859191329e-05
653091,8.99712859263812e-05
653092,8.997128593363e-05
653093,8.99712859408781e-05
653094,8.99712859481255e-05
653095,8.99712859553734e-05
653096,8.99712859626212e-05
653097,8.99712859698696e-05
653098,8.99712859771173e-05
653099,8.99712859843643e-05
653100,8.99712859916118e-05
653101,8.99712859988598e-05
653102,8.99712860061072e-05
653103,8.99712860133538e-05
653104,8.9971286020601e-05
653105,8.99712860278481e-05
653106,8.99712860350957e-05
653107,8.99712860423426e-05
653108,8.99712860495889e-05
653109,8.99712860568356e-05
653110,8.99712860640823e-05
653111,8.99712860713295e-05
653112,8.9971286078576e-05
653113,8.99712860858218e-05
653114,8.99712860930682e-05
653115,8.99712861003144e-05
653116,8.99712861075613e-05
653117,8.99712861148074e-05
653118,8.99712861220527e-05
653119,8.99712861292987e-05
653120,8.99712861365452e-05
653121,8.99712861437909e-05
653122,8.9971286151036e-05
653123,8.99712861582816e-05
653124,8.99712861655271e-05
653125,8.99712861727732e-05
653126,8.99712861800185e-05
653127,8.99712861872632e-05
653128,8.99712861945084e-05
653129,8.99712862017535e-05
653130,8.99712862089991e-05
653131,8.99712862162441e-05
653132,8.99712862234883e-05
653133,8.9971286230733e-05
653134,8.99712862379777e-05
653135,8.9971286245223e-05
653136,8.99712862524675e-05
653137,8.99712862597113e-05
653138,8.99712862669557e-05
653139,8.99712862742006e-05
653140,8.99712862814448e-05
653141,8.99712862886883e-05
653142,8.99712862959323e-05
653143,8.99712863031762e-05
653144,8.99712863104207e-05
653145,8.99712863176645e-05
653146,8.99712863249076e-05
653147,8.99712863321512e-05
653148,8.99712863393947e-05
653149,8.99712863466388e-05
653150,8.99712863538822e-05
653151,8.99712863611249e-05
653152,8.9971286368368e-05
653153,8.99712863756112e-05
653154,8.99712863828548e-05
653155,8.99712863900978e-05
653156,8.997128639734e-05
653157,8.99712864045828e-05
653158,8.99712864118261e-05
653159,8.99712864190688e-05
653160,8.99712864263106e-05
653161,8.99712864335531e-05
653162,8.99712864407955e-05
653163,8.99712864480384e-05
653164,8.99712864552806e-05
653165,8.99712864625221e-05
653166,8.99712864697642e-05
653167,8.99712864770061e-05
653168,8.99712864842486e-05
653169,8.99712864914904e-05
653170,8.99712864987315e-05
653171,8.99712865059731e-05
653172,8.99712865132147e-05
653173,8.99712865204568e-05
653174,8.99712865276982e-05
653175,8.99712865349388e-05
653176,8.997128654218e-05
653177,8.99712865494218e-05
653178,8.99712865566629e-05
653179,8.99712865639032e-05
653180,8.99712865711441e-05
653181,8.99712865783849e-05
653182,8.99712865856262e-05
653183,8.99712865928669e-05
653184,8.99712866001068e-05
653185,8.99712866073473e-05
653186,8.99712866145876e-05
653187,8.99712866218286e-05
653188,8.99712866290688e-05
653189,8.99712866363083e-05
653190,8.99712866435483e-05
653191,8.99712866507883e-05
653192,8.99712866580288e-05
653193,8.99712866652687e-05
653194,8.99712866725077e-05
653195,8.99712866797474e-05
653196,8.99712866869876e-05
653197,8.99712866942271e-05
653198,8.99712867014658e-05
653199,8.99712867087051e-05
653200,8.99712867159443e-05
653201,8.99712867231841e-05
653202,8.99712867304232e-05
653203,8.99712867376615e-05
653204,8.99712867449004e-05
653205,8.99712867521392e-05
653206,8.99712867593786e-05
653207,8.99712867666173e-05
653208,8.99712867738552e-05
653209,8.99712867810937e-05
653210,8.99712867883321e-05
653211,8.9971286795571e-05
653212,8.99712868028093e-05
653213,8.99712868100468e-05
653214,8.99712868172849e-05
653215,8.99712868245235e-05
653216,8.99712868317614e-05
653217,8.99712868389986e-05
653218,8.99712868462363e-05
653219,8.9971286853474e-05
653220,8.99712868607122e-05
653221,8.99712868679497e-05
653222,8.99712868751864e-05
653223,8.99712868824238e-05
653224,8.9971286889661e-05
653225,8.99712868968988e-05
653226,8.99712869041359e-05
653227,8.99712869113722e-05
653228,8.99712869186091e-05
653229,8.9971286925846e-05
653230,8.99712869330834e-05
653231,8.997128694032e-05
653232,8.99712869475559e-05
653233,8.99712869547925e-05
653234,8.99712869620295e-05
653235,8.99712869692659e-05
653236,8.99712869765021e-05
653237,8.99712869837376e-05
653238,8.99712869909737e-05
653239,8.99712869982103e-05
653240,8.99712870054463e-05
653241,8.99712870126815e-05
653242,8.99712870199172e-05
653243,8.99712870271529e-05
653244,8.99712870343891e-05
653245,8.99712870416246e-05
653246,8.99712870488594e-05
653247,8.99712870560947e-05
653248,8.997128706333e-05
653249,8.99712870705658e-05
653250,8.99712870778009e-05
653251,8.99712870850353e-05
653252,8.99712870922702e-05
653253,8.9971287099505e-05
653254,8.99712871067404e-05
653255,8.99712871139751e-05
653256,8.99712871212091e-05
653257,8.99712871284436e-05
653258,8.99712871356787e-05
653259,8.9971287142913e-05
653260,8.99712871501466e-05
653261,8.99712871573808e-05
653262,8.99712871646149e-05
653263,8.99712871718496e-05
653264,8.99712871790835e-05
653265,8.99712871863167e-05
653266,8.99712871935505e-05
653267,8.99712872007842e-05
653268,8.99712872080184e-05
653269,8.99712872152519e-05
653270,8.99712872224848e-05
653271,8.99712872297181e-05
653272,8.99712872369514e-05
653273,8.99712872441852e-05
653274,8.99712872514183e-05
653275,8.99712872586507e-05
653276,8.99712872658836e-05
653277,8.99712872731171e-05
653278,8.99712872803499e-05
653279,8.9971287287582e-05
653280,8.99712872948146e-05
653281,8.99712873020471e-05
653282,8.99712873092802e-05
653283,8.99712873165125e-05
653284,8.99712873237442e-05
653285,8.99712873309764e-05
653286,8.99712873382085e-05
653287,8.99712873454412e-05
653288,8.99712873526731e-05
653289,8.99712873599043e-05
653290,8.99712873671361e-05
653291,8.99712873743678e-05
653292,8.99712873816001e-05
653293,8.99712873888316e-05
653294,8.99712873960624e-05
653295,8.99712874032938e-05
653296,8.99712874105257e-05
653297,8.99712874177569e-05
653298,8.99712874249874e-05
653299,8.99712874322185e-05
653300,8.99712874394494e-05
653301,8.99712874466809e-05
653302,8.99712874539118e-05
653303,8.99712874611418e-05
653304,8.99712874683724e-05
653305,8.9971287475603e-05
653306,8.99712874828341e-05
653307,8.99712874900645e-05
653308,8.99712874972941e-05
653309,8.99712875045243e-05
653310,8.99712875117545e-05
653311,8.99712875189851e-05
653312,8.99712875262151e-05
653313,8.99712875334443e-05
653314,8.99712875406741e-05
653315,8.99712875479045e-05
653316,8.99712875551341e-05
653317,8.99712875623631e-05
653318,8.99712875695925e-05
653319,8.99712875768219e-05
653320,8.99712875840519e-05
653321,8.99712875912811e-05
653322,8.99712875985096e-05
653323,8.99712876057386e-05
653324,8.99712876129676e-05
653325,8.99712876201971e-05
653326,8.99712876274259e-05
653327,8.9971287634654e-05
653328,8.99712876418827e-05
653329,8.99712876491112e-05
653330,8.99712876563404e-05
653331,8.99712876635688e-05
653332,8.99712876707964e-05
653333,8.99712876780247e-05
653334,8.99712876852534e-05
653335,8.99712876924815e-05
653336,8.99712876997088e-05
653337,8.99712877069368e-05
653338,8.99712877141646e-05
653339,8.9971287721393e-05
653340,8.99712877286206e-05
653341,8.99712877358475e-05
653342,8.9971287743075e-05
653343,8.99712877503024e-05
653344,8.99712877575304e-05
653345,8.99712877647576e-05
653346,8.99712877719841e-05
653347,8.99712877792112e-05
653348,8.99712877864382e-05
653349,8.99712877936657e-05
653350,8.99712878008926e-05
653351,8.99712878081187e-05
653352,8.99712878153453e-05
653353,8.99712878225726e-05
653354,8.99712878297991e-05
653355,8.99712878370248e-05
653356,8.99712878442512e-05
653357,8.99712878514774e-05
653358,8.99712878587042e-05
653359,8.99712878659303e-05
653360,8.99712878731556e-05
653361,8.99712878803816e-05
653362,8.99712878876074e-05
653363,8.99712878948338e-05
653364,8.99712879020594e-05
653365,8.99712879092844e-05
653366,8.99712879165099e-05
653367,8.99712879237353e-05
653368,8.99712879309613e-05
653369,8.99712879381865e-05
653370,8.99712879454111e-05
653371,8.99712879526362e-05
653372,8.99712879598618e-05
653373,8.99712879670868e-05
653374,8.9971287974311e-05
653375,8.99712879815357e-05
653376,8.99712879887604e-05
653377,8.99712879959856e-05
653378,8.99712880032102e-05
653379,8.99712880104339e-05
653380,8.99712880176583e-05
653381,8.99712880248826e-05
653382,8.99712880321074e-05
653383,8.99712880393315e-05
653384,8.99712880465549e-05
653385,8.99712880537788e-05
653386,8.99712880610026e-05
653387,8.99712880682271e-05
653388,8.99712880754508e-05
653389,8.99712880826737e-05
653390,8.99712880898972e-05
653391,8.99712880971213e-05
653392,8.99712881043447e-05
653393,8.99712881115673e-05
653394,8.99712881187905e-05
653395,8.99712881260136e-05
653396,8.99712881332373e-05
653397,8.99712881404602e-05
653398,8.99712881476824e-05
653399,8.99712881549052e-05
653400,8.99712881621279e-05
653401,8.99712881693512e-05
653402,8.99712881765737e-05
653403,8.99712881837955e-05
653404,8.99712881910179e-05
653405,8.99712881982402e-05
653406,8.9971288205463e-05
653407,8.99712882126851e-05
653408,8.99712882199065e-05
653409,8.99712882271284e-05
653410,8.9971288234351e-05
653411,8.99712882415728e-05
653412,8.99712882487938e-05
653413,8.99712882560155e-05
653414,8.9971288263237e-05
653415,8.99712882704591e-05
653416,8.99712882776805e-05
653417,8.99712882849011e-05
653418,8.99712882921223e-05
653419,8.99712882993435e-05
653420,8.99712883065651e-05
653421,8.99712883137861e-05
653422,8.99712883210063e-05
653423,8.99712883282271e-05
653424,8.99712883354479e-05
653425,8.99712883426691e-05
653426,8.99712883498897e-05
653427,8.99712883571095e-05
653428,8.99712883643299e-05
653429,8.99712883715508e-05
653430,8.9971288378771e-05
653431,8.99712883859906e-05
653432,8.99712883932106e-05
653433,8.99712884004306e-05
653434,8.99712884076511e-05
653435,8.99712884148709e-05
653436,8.997128842209e-05
653437,8.99712884293096e-05
653438,8.99712884365292e-05
653439,8.99712884437493e-05
653440,8.99712884509687e-05
653441,8.99712884581874e-05
653442,8.99712884654066e-05
653443,8.99712884726258e-05
653444,8.99712884798455e-05
653445,8.99712884870645e-05
653446,8.99712884942827e-05
653447,8.99712885015015e-05
653448,8.99712885087209e-05
653449,8.99712885159395e-05
653450,8.99712885231575e-05
653451,8.9971288530376e-05
653452,8.99712885375944e-05
653453,8.99712885448133e-05
653454,8.99712885520316e-05
653455,8.99712885592491e-05
653456,8.99712885664672e-05
653457,8.99712885736852e-05
653458,8.99712885809037e-05
653459,8.99712885881215e-05
653460,8.99712885953386e-05
653461,8.99712886025563e-05
653462,8.99712886097739e-05
653463,8.9971288616992e-05
653464,8.99712886242094e-05
653465,8.99712886314261e-05
653466,8.99712886386434e-05
653467,8.99712886458612e-05
653468,8.99712886530783e-05
653469,8.99712886602946e-05
653470,8.99712886675115e-05
653471,8.99712886747284e-05
653472,8.99712886819458e-05
653473,8.99712886891624e-05
653474,8.99712886963784e-05
653475,8.99712887035949e-05
653476,8.99712887108113e-05
653477,8.99712887180283e-05
653478,8.99712887252446e-05
653479,8.99712887324601e-05
653480,8.99712887396762e-05
653481,8.99712887468922e-05
653482,8.99712887541088e-05
653483,8.99712887613246e-05
653484,8.99712887685398e-05
653485,8.99712887757554e-05
653486,8.99712887829717e-05
653487,8.99712887901872e-05
653488,8.9971288797402e-05
653489,8.99712888046173e-05
653490,8.99712888118326e-05
653491,8.99712888190484e-05
653492,8.99712888262635e-05
653493,8.99712888334779e-05
653494,8.99712888406929e-05
653495,8.99712888479077e-05
653496,8.99712888551231e-05
653497,8.99712888623378e-05
653498,8.99712888695518e-05
653499,8.99712888767663e-05
653500,8.99712888839808e-05
653501,8.99712888911958e-05
653502,8.997128889841e-05
653503,8.99712889056236e-05
653504,8.99712889128377e-05
653505,8.99712889200524e-05
653506,8.99712889272663e-05
653507,8.99712889344796e-05
653508,8.99712889416933e-05
653509,8.99712889489071e-05
653510,8.99712889561213e-05
653511,8.99712889633349e-05
653512,8.99712889705477e-05
653513,8.99712889777611e-05
653514,8.99712889849743e-05
653515,8.99712889921882e-05
653516,8.99712889994013e-05
653517,8.99712890066137e-05
653518,8.99712890138267e-05
653519,8.99712890210395e-05
653520,8.9971289028253e-05
653521,8.99712890354657e-05
653522,8.99712890426777e-05
653523,8.99712890498902e-05
653524,8.99712890571033e-05
653525,8.99712890643157e-05
653526,8.99712890715274e-05
653527,8.99712890787396e-05
653528,8.99712890859517e-05
653529,8.99712890931644e-05
653530,8.99712891003764e-05
653531,8.99712891075877e-05
653532,8.99712891147994e-05
653533,8.99712891220112e-05
653534,8.99712891292234e-05
653535,8.9971289136435e-05
653536,8.99712891436459e-05
653537,8.99712891508572e-05
653538,8.99712891580686e-05
653539,8.99712891652804e-05
653540,8.99712891724916e-05
653541,8.9971289179702e-05
653542,8.9971289186913e-05
653543,8.99712891941245e-05
653544,8.99712892013353e-05
653545,8.99712892085454e-05
653546,8.99712892157561e-05
653547,8.99712892229667e-05
653548,8.99712892301778e-05
653549,8.99712892373882e-05
653550,8.99712892445979e-05
653551,8.99712892518081e-05
653552,8.99712892590183e-05
653553,8.9971289266229e-05
653554,8.9971289273439e-05
653555,8.99712892806482e-05
653556,8.99712892878581e-05
653557,8.99712892950678e-05
653558,8.99712893022781e-05
653559,8.99712893094877e-05
653560,8.99712893166965e-05
653561,8.9971289323906e-05
653562,8.99712893311159e-05
653563,8.99712893383252e-05
653564,8.99712893455337e-05
653565,8.99712893527428e-05
653566,8.99712893599518e-05
653567,8.99712893671614e-05
653568,8.99712893743702e-05
653569,8.99712893815783e-05
653570,8.9971289388787e-05
653571,8.99712893959956e-05
653572,8.99712894032048e-05
653573,8.99712894104132e-05
653574,8.99712894176209e-05
653575,8.99712894248291e-05
653576,8.99712894320373e-05
653577,8.99712894392461e-05
653578,8.99712894464541e-05
653579,8.99712894536614e-05
653580,8.99712894608692e-05
653581,8.9971289468077e-05
653582,8.99712894752853e-05
653583,8.99712894824929e-05
653584,8.99712894896998e-05
653585,8.99712894969072e-05
653586,8.99712895041152e-05
653587,8.99712895113225e-05
653588,8.99712895185291e-05
653589,8.99712895257362e-05
653590,8.99712895329432e-05
653591,8.99712895401508e-05
653592,8.99712895473577e-05
653593,8.99712895545638e-05
653594,8.99712895617705e-05
653595,8.99712895689771e-05
653596,8.99712895761843e-05
653597,8.99712895833907e-05
653598,8.99712895905964e-05
653599,8.99712895978027e-05
653600,8.99712896050089e-05
653601,8.99712896122157e-05
653602,8.99712896194217e-05
653603,8.99712896266271e-05
653604,8.99712896338329e-05
653605,8.99712896410393e-05
653606,8.99712896482451e-05
653607,8.997128965545e-05
653608,8.99712896626556e-05
653609,8.9971289669861e-05
653610,8.99712896770671e-05
653611,8.99712896842724e-05
653612,8.99712896914769e-05
653613,8.99712896986821e-05
653614,8.99712897058871e-05
653615,8.99712897130927e-05
653616,8.99712897202976e-05
653617,8.99712897275018e-05
653618,8.99712897347065e-05
653619,8.99712897419111e-05
653620,8.99712897491163e-05
653621,8.99712897563208e-05
653622,8.99712897635245e-05
653623,8.99712897707289e-05
653624,8.99712897779337e-05
653625,8.99712897851379e-05
653626,8.99712897923413e-05
653627,8.99712897995453e-05
653628,8.99712898067491e-05
653629,8.99712898139536e-05
653630,8.99712898211573e-05
653631,8.99712898283604e-05
653632,8.99712898355639e-05
653633,8.99712898427674e-05
653634,8.99712898499715e-05
653635,8.99712898571748e-05
653636,8.99712898643774e-05
653637,8.99712898715805e-05
653638,8.99712898787836e-05
653639,8.99712898859872e-05
653640,8.99712898931901e-05
653641,8.99712899003923e-05
653642,8.99712899075951e-05
653643,8.99712899147984e-05
653644,8.99712899220009e-05
653645,8.99712899292028e-05
653646,8.99712899364052e-05
653647,8.99712899436075e-05
653648,8.99712899508104e-05
653649,8.99712899580126e-05
653650,8.9971289965214e-05
653651,8.9971289972416e-05
653652,8.9971289979618e-05
653653,8.99712899868205e-05
653654,8.99712899940222e-05
653655,8.99712900012232e-05
653656,8.99712900084248e-05
653657,8.99712900156263e-05
653658,8.99712900228284e-05
653659,8.99712900300297e-05
653660,8.99712900372304e-05
653661,8.99712900444315e-05
653662,8.99712900516333e-05
653663,8.99712900588343e-05
653664,8.99712900660346e-05
653665,8.99712900732354e-05
653666,8.99712900804362e-05
653667,8.99712900876375e-05
653668,8.99712900948381e-05
653669,8.9971290102038e-05
653670,8.99712901092385e-05
653671,8.99712901164388e-05
653672,8.99712901236397e-05
653673,8.99712901308399e-05
653674,8.99712901380394e-05
653675,8.99712901452394e-05
653676,8.99712901524394e-05
653677,8.99712901596399e-05
653678,8.99712901668396e-05
653679,8.99712901740387e-05
653680,8.99712901812383e-05
653681,8.99712901884385e-05
653682,8.99712901956379e-05
653683,8.99712902028367e-05
653684,8.99712902100359e-05
653685,8.99712902172352e-05
653686,8.99712902244349e-05
653687,8.99712902316339e-05
653688,8.99712902388323e-05
653689,8.99712902460312e-05
653690,8.99712902532299e-05
653691,8.99712902604293e-05
653692,8.99712902676279e-05
653693,8.99712902748258e-05
653694,8.99712902820243e-05
653695,8.99712902892227e-05
653696,8.99712902964216e-05
653697,8.99712903036198e-05
653698,8.99712903108173e-05
653699,8.99712903180154e-05
653700,8.9971290325214e-05
653701,8.99712903324119e-05
653702,8.9971290339609e-05
653703,8.99712903468068e-05
653704,8.99712903540044e-05
653705,8.99712903612026e-05
653706,8.99712903684001e-05
653707,8.99712903755968e-05
653708,8.99712903827942e-05
653709,8.99712903899914e-05
653710,8.99712903971891e-05
653711,8.99712904043862e-05
653712,8.99712904115826e-05
653713,8.99712904187795e-05
653714,8.99712904259763e-05
653715,8.99712904331737e-05
653716,8.99712904403703e-05
653717,8.99712904475662e-05
653718,8.99712904547627e-05
653719,8.99712904619598e-05
653720,8.99712904691561e-05
653721,8.99712904763517e-05
653722,8.99712904835479e-05
653723,8.99712904907439e-05
653724,8.99712904979406e-05
653725,8.99712905051365e-05
653726,8.99712905123317e-05
653727,8.99712905195274e-05
653728,8.99712905267231e-05
653729,8.99712905339193e-05
653730,8.99712905411148e-05
653731,8.99712905483096e-05
653732,8.99712905555049e-05
653733,8.99712905627002e-05
653734,8.9971290569896e-05
653735,8.99712905770911e-05
653736,8.99712905842854e-05
653737,8.99712905914804e-05
653738,8.99712905986759e-05
653739,8.99712906058706e-05
653740,8.99712906130647e-05
653741,8.99712906202593e-05
653742,8.99712906274538e-05
653743,8.99712906346489e-05
653744,8.99712906418432e-05
653745,8.99712906490368e-05
653746,8.9971290656231e-05
653747,8.99712906634251e-05
653748,8.99712906706198e-05
653749,8.99712906778137e-05
653750,8.99712906850069e-05
653751,8.99712906922007e-05
653752,8.99712906993944e-05
653753,8.99712907065887e-05
653754,8.99712907137822e-05
653755,8.9971290720975e-05
653756,8.99712907281684e-05
653757,8.99712907353623e-05
653758,8.99712907425555e-05
653759,8.99712907497479e-05
653760,8.9971290756941e-05
653761,8.99712907641339e-05
653762,8.99712907713274e-05
653763,8.99712907785202e-05
653764,8.99712907857123e-05
653765,8.99712907929049e-05
653766,8.99712908000974e-05
653767,8.99712908072905e-05
653768,8.99712908144829e-05
653769,8.99712908216746e-05
653770,8.99712908288668e-05
653771,8.99712908360589e-05
653772,8.99712908432516e-05
653773,8.99712908504436e-05
653774,8.99712908576348e-05
653775,8.99712908648266e-05
653776,8.9971290872019e-05
653777,8.99712908792106e-05
653778,8.99712908864015e-05
653779,8.9971290893593e-05
653780,8.99712909007844e-05
653781,8.99712909079763e-05
653782,8.99712909151676e-05
653783,8.99712909223581e-05
653784,8.99712909295492e-05
653785,8.99712909367401e-05
653786,8.99712909439317e-05
653787,8.99712909511225e-05
653788,8.99712909583126e-05
653789,8.99712909655032e-05
653790,8.99712909726938e-05
653791,8.99712909798849e-05
653792,8.99712909870753e-05
653793,8.9971290994265e-05
653794,8.99712910014552e-05
653795,8.9971291008646e-05
653796,8.99712910158361e-05
653797,8.99712910230255e-05
653798,8.99712910302154e-05
653799,8.99712910374052e-05
653800,8.99712910445956e-05
653801,8.99712910517852e-05
653802,8.99712910589742e-05
653803,8.99712910661637e-05
653804,8.99712910733531e-05
653805,8.99712910805431e-05
653806,8.99712910877323e-05
653807,8.99712910949209e-05
653808,8.99712911021099e-05
653809,8.9971291109299e-05
653810,8.99712911164885e-05
653811,8.99712911236774e-05
653812,8.99712911308655e-05
653813,8.99712911380542e-05
653814,8.99712911452434e-05
653815,8.99712911524319e-05
653816,8.99712911596197e-05
653817,8.99712911668081e-05
653818,8.99712911739963e-05
653819,8.99712911811851e-05
653820,8.99712911883733e-05
